Word,Without_Diacritics,Count,Root,Wazn,Status,Source_Of_Claim
الْفَسَادِ,الفساد,2,فساد,فَفَعَل,open_class,wazn_alignment:فَفَعَل
الْفَقِيرَ,الفقير,2,فقر,فَعِيل,open_class,wazn_alignment:فَعِيل
الْفُؤَادُ,الفؤاد,2,فؤد,فُعَال,open_class,wazn_alignment:فُعَال
الْفُجَّارَ,الفجار,2,فجر,فُعَّال,open_class,wazn_alignment:فُعَّال
الْفُجَّارِ,الفجار,2,فجر,فُعَّال,open_class,wazn_alignment:فُعَّال
الْفُسُوقُ,الفسوق,2,فسق,فُعُول,open_class,wazn_alignment:فُعُول
الْفِرَارُ,الفرار,2,فرر,فِعَال,open_class,wazn_alignment:فِعَال
الْقَادِرُ,القادر,2,قدر,فَاعِل,open_class,wazn_alignment:فَاعِل
الْقَانِعَ,القانع,2,قنع,فَاعِل,open_class,wazn_alignment:فَاعِل
الْقَتْلَى,القتلى,2,قلى,افْتَعَل,open_class,wazn_alignment:فَتْعَل
الْقَدِيرُ,القدير,2,قدر,فَعِيل,open_class,wazn_alignment:فَعِيل
الْقَرْحُ,القرح,2,قرح,فَعْل,open_class,wazn_alignment:فَعْل
الْقَصَصُ,القصص,2,قصص,فَعَل,open_class,wazn_alignment:فَعَل
الْقَصَصِ,القصص,2,قصص,فَعَل,open_class,wazn_alignment:فَعَل
الْقَيُّومِ,القيوم,2,قيم,فَعُّول,open_class,wazn_alignment:فَعُّول
الْقَيِّمِ,القيم,2,قيم,فَعِّل,open_class,wazn_alignment:فَعِّل
الْقُدُّوسُ,القدوس,2,قدس,فُعُّول,open_class,wazn_alignment:فُعُّول
الْقُدُّوسِ,القدوس,2,قدس,فُعُّول,open_class,wazn_alignment:فُعُّول
الْقُرُونُ,القرون,2,قرن,فُعُول,open_class,wazn_alignment:فُعُول
الْقُوَى,القوى,2,قوى,فُعل,open_class,wazn_alignment:فُعل
الْقِسْطَ,القسط,2,قسط,فِعْل,open_class,wazn_alignment:فِعْل
الْقِصَاصُ,القصاص,2,قصص,فِعَال,open_class,wazn_alignment:فِعَال
الْقِصَاصِ,القصاص,2,قصص,فِعَال,open_class,wazn_alignment:فِعَال
الْكَبِيرِ,الكبير,2,كبر,فَعِيل,open_class,wazn_alignment:فَعِيل
الْكَذِبِ,الكذب,2,كذب,فَعل,open_class,wazn_alignment:فَعل
الْكَذَّابُ,الكذاب,2,كذب,فَعَّال,open_class,wazn_alignment:فَعَّال
الْكَفُورَ,الكفور,2,كفر,فَعُول,open_class,wazn_alignment:فَعُول
الْكَلِمُ,الكلم,2,كلم,فَعل,open_class,wazn_alignment:فَعل
الْكَوْثَرَ,الكوثر,2,كثر,فَوْعَل,open_class,wazn_alignment:فَوْعَل
الْكَيْلُ,الكيل,2,كيل,فَعْل,open_class,wazn_alignment:فَعْل
الْكُبَرِ,الكبر,2,كبر,فُعل,open_class,wazn_alignment:فُعل
الْكِبَرَ,الكبر,2,كبر,فِعَل,open_class,wazn_alignment:فِعَل
الْمَآبِ,المآب,2,موب,فَائِل,open_class,wazn_alignment:فَائِل
الْمَبْثُوثِ,المبثوث,2,بثث,مَفْعُول,open_class,wazn_alignment:مَفْعُول
الْمَتِينُ,المتين,2,متن,فَعِيل,open_class,wazn_alignment:فَعِيل
الْمَثَانِي,المثاني,2,ثني,مَفَاعِل,open_class,wazn_alignment:مَفَاعِل
الْمَجِيدُ,المجيد,2,مجد,فَعِيل,open_class,wazn_alignment:فَعِيل
الْمَجِيدِ,المجيد,2,مجد,فَعِيل,open_class,wazn_alignment:فَعِيل
الْمَخَاضُ,المخاض,2,مخاض,فَفَعَل,open_class,wazn_alignment:فَفَعَل
الْمَرَاضِعَ,المراضع,2,رضع,مَفَاعِل,open_class,wazn_alignment:مَفَاعِل
الْمَرْضَى,المرضى,2,رضى,مَفْعَل,open_class,wazn_alignment:مَفْعَل
الْمَرْعَى,المرعى,2,رعى,مَفْعَل,open_class,wazn_alignment:مَفْعَل
الْمَرْفُودُ,المرفود,2,رفد,مَفْعُول,open_class,wazn_alignment:مَفْعُول
الْمَرْفُوعِ,المرفوع,2,رفع,مَفْعُول,open_class,wazn_alignment:مَفْعُول
الْمَسَاقُ,المساق,2,مساق,فَفَعَل,open_class,wazn_alignment:فَفَعَل
الْمَسِّ,المس,2,مسس,فَعِّ,open_class,wazn_alignment:فَعِّ
الْمَسْجُورِ,المسجور,2,سجر,مَفْعُول,open_class,wazn_alignment:مَفْعُول
الْمَشْعَرِ,المشعر,2,شعر,مَفْعَل,open_class,wazn_alignment:مَفْعَل
الْمَعْمُورِ,المعمور,2,عمر,مَفْعُول,open_class,wazn_alignment:مَفْعُول
الْمَغْرِبِ,المغرب,2,غرب,مَفْعِل,open_class,wazn_alignment:مَفْعِل
الْمَغْشِيِّ,المغشي,2,مغش,فَعْلِيّ,open_class,wazn_alignment:فَعْلِيّ
الْمَغْضُوبِ,المغضوب,2,غضب,مَفْعُول,open_class,wazn_alignment:مَفْعُول
الْمَفْتُونُ,المفتون,2,فتن,مَفْعُول,open_class,wazn_alignment:مَفْعُول
الْمَقَابِرَ,المقابر,2,قبر,مَفَاعِل,open_class,wazn_alignment:مَفَاعِل
الْمَكْنُونِ,المكنون,2,كنن,مَفْعُول,open_class,wazn_alignment:مَفْعُول
الْمَمَاتِ,الممات,2,مما,فَعَل,open_class,wazn_alignment:فَعَل
الْمَنَامِ,المنام,2,منام,فَفَعَل,open_class,wazn_alignment:فَفَعَل
الْمَنُونِ,المنون,2,منن,فَعُول,open_class,wazn_alignment:فَعُول
الْمَنْفُوشِ,المنفوش,2,نفش,مَفْعُول,open_class,wazn_alignment:مَفْعُول
الْمَوَازِينَ,الموازين,2,وزن,مَفَاعِيل,open_class,wazn_alignment:مَفَاعِيل
الْمَوَالِيَ,الموالي,2,ملي,فَوَاعِل,open_class,wazn_alignment:فَوَاعِل
الْمَوْرُودُ,المورود,2,ورد,مَفْعُول,open_class,wazn_alignment:مَفْعُول
الْمَوْلُودِ,المولود,2,ولد,مَفْعُول,open_class,wazn_alignment:مَفْعُول
الْمَيْلِ,الميل,2,ميل,فَعْل,open_class,wazn_alignment:فَعْل
الْمُؤْمِنُ,المؤمن,2,ؤمن,مُفْعِل,open_class,wazn_alignment:مُفْعِل
الْمُتَكَبِّرُ,المتكبر,2,كبر,مُتَفَعِّل,open_class,wazn_alignment:مُتَفَعِّل
الْمُثْلَى,المثلى,2,ثلى,مُفْعَل,open_class,wazn_alignment:مُفْعَل
الْمُجْرِمُ,المجرم,2,جرم,مُفْعِل,open_class,wazn_alignment:مُفْعِل
الْمُحَرَّمِ,المحرم,2,حرم,مُفَعَّل,open_class,wazn_alignment:مُفَعَّل
الْمُحْتَظِرِ,المحتظر,2,حظر,افْتَعَل,open_class,wazn_alignment:مُفْتَعِل
الْمُسَخَّرِ,المسخر,2,سخر,مُفَعَّل,open_class,wazn_alignment:مُفَعَّل
الْمُسِيءُ,المسيء,2,مسء,فُعِيل,open_class,wazn_alignment:فُعِيل
الْمُسْتَبِينَ,المستبين,2,سبي,افْتَعَل,open_class,wazn_alignment:مُفْتَعِل
الْمُصَوِّرُ,المصور,2,صور,مُفَعِّل,open_class,wazn_alignment:مُفَعِّل
الْمُصْلِحِ,المصلح,2,صلح,مُفْعِل,open_class,wazn_alignment:مُفْعِل
الْمُعَذِّرُونَ,المعذرون,2,عذر,مُفَعِّل,open_class,wazn_alignment:مُفَعِّل
الْمُقْتِرِ,المقتر,2,قتر,مُفْعِل,open_class,wazn_alignment:مُفْعِل
الْمُلُوكَ,الملوك,2,ملك,فُعُول,open_class,wazn_alignment:فُعُول
الْمُنَادِ,المناد,2,مند,فُعَال,open_class,wazn_alignment:فُعَال
الْمُهْتَدِي,المهتدي,2,هدي,افْتَعَل,open_class,wazn_alignment:مُفْتَعِل
الْمُوسِعِ,الموسع,2,مسع,فُوعِل,open_class,wazn_alignment:فُوعِل
الْمِسْكِينَ,المسكين,2,سكي,مِفْعِل,open_class,wazn_alignment:مِفْعِل
الْمِصْبَاحُ,المصباح,2,صبح,مِفْعَال,open_class,wazn_alignment:مِفْعَال
الْمِيثَاقَ,الميثاق,2,مثق,فِيعَئِل,open_class,wazn_alignment:فِيعَئِل
الْمِيزَانِ,الميزان,2,مزن,فِيعَئِل,open_class,wazn_alignment:فِيعَئِل
الْمِيعَادِ,الميعاد,2,معد,فِيعَئِل,open_class,wazn_alignment:فِيعَئِل
الْوَارِثِ,الوارث,2,ورث,فَاعِل,open_class,wazn_alignment:فَاعِل
الْوَعْدَ,الوعد,2,وعد,فَعْل,open_class,wazn_alignment:فَعْل
الْوَعْدِ,الوعد,2,وعد,فَعْل,open_class,wazn_alignment:فَعْل
الْوَهَّابِ,الوهاب,2,وهب,فَعَّال,open_class,wazn_alignment:فَعَّال
الْوِرْدُ,الورد,2,ورد,فِعْل,open_class,wazn_alignment:فِعْل
الْوِلْدَانَ,الولدان,2,ولد,فِعْلَان,open_class,wazn_alignment:فِعْلَان
الْوِلْدَانِ,الولدان,2,ولد,فِعْلَان,open_class,wazn_alignment:فِعْلَان
الْيَوْمِ,اليوم,2,يوم,فَعْل,open_class,wazn_alignment:فَعْل
الْيُسْرَ,اليسر,2,يسر,فُعْل,open_class,wazn_alignment:فُعْل
امْتَلَأْتِ,امتلأت,2,ملأ,افْتَعَل,open_class,wazn_alignment:إِفْتَعَل
انْتَبَذَتْ,انتبذت,2,نبذ,افْتَعَل,open_class,wazn_alignment:إِفْتَعَل
انْتَثَرَتْ,انتثرت,2,نثر,افْتَعَل,open_class,wazn_alignment:إِفْتَعَل
انْتَظِرُوا,انتظروا,2,نظر,افْتَعَل,open_class,wazn_alignment:إِفْتَعِل
انْتَقَمْنَا,انتقمنا,2,نقم,افْتَعَل,open_class,wazn_alignment:إِفْتَعَل
انْشُزُوا,انشزوا,2,أنشز,فُعْلُل,open_class,wazn_alignment:فُعْلُل
انْصَرَفُوا,انصرفوا,2,صرف,إِنْفَعَل,open_class,wazn_alignment:إِنْفَعَل
انْطَلَقْتُمْ,انطلقتم,2,طلق,إِنْفَعَل,open_class,wazn_alignment:إِنْفَعَل
انْفَطَرَتْ,انفطرت,2,فطر,إِنْفَعَل,open_class,wazn_alignment:إِنْفَعَل
انْقُصْ,انقص,2,نقص,أُفْعُلْ,open_class,wazn_alignment:أُفْعُلْ
انْكَدَرَتْ,انكدرت,2,كدر,إِنْفَعَل,open_class,wazn_alignment:إِنْفَعَل
اهْبِطْ,اهبط,2,هبط,إِفْعِلْ,open_class,wazn_alignment:إِفْعِلْ
اهْتَدَيْتُ,اهتديت,2,هدي,افْتَعَل,open_class,wazn_alignment:إِفْتَعَل
اهْتَدَيْتُمْ,اهتديتم,2,هدي,افْتَعَل,open_class,wazn_alignment:إِفْتَعَل
بَأْسَ,بأس,2,بأس,فَعْل,open_class,wazn_alignment:فَعْل
بَأْسَكُمْ,بأسكم,2,بأس,فَعْل,open_class,wazn_alignment:فَعْل
بَأْسُهُ,بأسه,2,بأس,فَعْلُهُ,open_class,wazn_alignment:فَعْلُهُ
بَأْسُهُمْ,بأسهم,2,بأس,فَعْل,open_class,wazn_alignment:فَعْل
بَأْسِكُمْ,بأسكم,2,بأس,فَعْل,open_class,wazn_alignment:فَعْل
بَاءَ,باء,2,بوء,فَالَ,open_class,wazn_alignment:فَالَ
بَاخِعٌ,باخع,2,بخع,فَاعِل,open_class,wazn_alignment:فَاعِل
بَادُونَ,بادون,2,بدن,فَاعُول,open_class,wazn_alignment:فَاعُول
بَارِدٌ,بارد,2,برد,فَاعِل,open_class,wazn_alignment:فَاعِل
بَارِدٍ,بارد,2,برد,فَاعِل,open_class,wazn_alignment:فَاعِل
بَارِزُونَ,بارزون,2,برز,فَاعِلُون,open_class,wazn_alignment:فَاعِلُون
بَازِغَاً,بازغا,2,بزغ,فَاعِل,open_class,wazn_alignment:فَاعِل
بَازِغَةً,بازغة,2,بزغ,فَاعِلَة,open_class,wazn_alignment:فَاعِلَة
بَاسِرَةٌ,باسرة,2,بسر,فَاعِلَة,open_class,wazn_alignment:فَاعِلَة
بَاسِطُو,باسطو,2,سطو,فِعل,open_class,wazn_alignment:فِعل
بَاسِقَاتٍ,باسقات,2,بسق,فَاعِلَات,open_class,wazn_alignment:فَاعِلَات
بَاطِنُهُ,باطنه,2,بطن,فَاعِل,open_class,wazn_alignment:فَاعِل
بَاقِيَةً,باقية,2,بقي,فَاعِلَة,open_class,wazn_alignment:فَاعِلَة
بَاقِيَةٍ,باقية,2,بقي,فَاعِلَة,open_class,wazn_alignment:فَاعِلَة
بَالُ,بال,2,بال,فَعَل,open_class,wazn_alignment:فَعَل
بَايَعْتُمْ,بايعتم,2,بيع,فَأَعل,open_class,wazn_alignment:فَأَعل
بَثِّي,بثي,2,بثي,فَعِّل,open_class,wazn_alignment:فَعِّل
بَحِيرَةٍ,بحيرة,2,بحر,فَعِيلَة,open_class,wazn_alignment:فَعِيلَة
بَخْسَاً,بخسا,2,بخس,فَعْل,open_class,wazn_alignment:فَعْل
بَدَأَكُمْ,بدأكم,2,بدو,فَعَاكُمْ,open_class,wazn_alignment:فَعَاكُمْ
بَدَأْنَا,بدأنا,2,بدأ,فَعَلْنَا,open_class,wazn_alignment:فَعَلْنَا
بَدَا,بدا,2,بدا,فَعَل,open_class,wazn_alignment:فَعَل
بَدَتِ,بدت,2,بدت,فَعَل,open_class,wazn_alignment:فَعَل
بَدَلَاً,بدلا,2,بدل,فَعَل,open_class,wazn_alignment:فَعَل
بَدِيعُ,بديع,2,بدع,فَعِيل,open_class,wazn_alignment:فَعِيل
بَدَّلَ,بدل,2,بدل,فَعَّل,open_class,wazn_alignment:فَعَّل
بَدَّلَهُ,بدله,2,دله,فَّعل,open_class,wazn_alignment:فَّعل
بَدِّلْهُ,بدله,2,دله,فِّعْل,open_class,wazn_alignment:فِّعْل
بَرَرَةٍ,بررة,2,برر,فَعَلَة,open_class,wazn_alignment:فَعَلَة
بَرَكَاتٍ,بركات,2,برك,فَعَل,open_class,wazn_alignment:فَعَل
بَرِيئَاً,بريئا,2,برئ,فَعِيل,open_class,wazn_alignment:فَعِيل
بَرِيئُونَ,بريئون,2,برئ,فَعِيل,open_class,wazn_alignment:فَعِيل
بَسَطْتَ,بسطت,2,بسط,فَعَل,open_class,wazn_alignment:فَعَل
بَسَّاً,بسا,2,بسس,فَعَّ,open_class,wazn_alignment:فَعَّ
بَصَائِرَ,بصائر,2,بصر,فَعَائِل,open_class,wazn_alignment:فَعَائِل
بَصَرِهِ,بصره,2,بصر,فَعَل,open_class,wazn_alignment:فَعَل
بَصُرْتُ,بصرت,2,بصر,فَعل,open_class,wazn_alignment:فَعل
بَصِيرَةٌ,بصيرة,2,بصر,فَعِيلَة,open_class,wazn_alignment:فَعِيلَة
بَصِيرَةٍ,بصيرة,2,بصر,فَعِيلَة,open_class,wazn_alignment:فَعِيلَة
بَطَرَاً,بطرا,2,بطر,فَعَل,open_class,wazn_alignment:فَعَل
بَطَنَ,بطن,2,بطن,فَعَل,open_class,wazn_alignment:فَعَل
بَطِرَتْ,بطرت,2,بطر,فَعل,open_class,wazn_alignment:فَعل
بَطْشَ,بطش,2,بطش,فَعْل,open_class,wazn_alignment:فَعْل
بَطْشَتَنَا,بطشتنا,2,بطش,فَعْل,open_class,wazn_alignment:فَعْل
بَعَثَنَا,بعثنا,2,بعث,فَعَل,open_class,wazn_alignment:فَعَل
بَعَثَهُ,بعثه,2,بعث,فَعَل,open_class,wazn_alignment:فَعَل
بَعُدَتْ,بعدت,2,بعد,فَعل,open_class,wazn_alignment:فَعل
بَعِدَتْ,بعدت,2,بعد,فَعل,open_class,wazn_alignment:فَعل
بَعْثُكُمْ,بعثكم,2,بعث,فَعْل,open_class,wazn_alignment:فَعْل
بَعْدَهُنَّ,بعدهن,2,بعد,فَعْلَهُ,open_class,wazn_alignment:فَعْلَهُ
بَعْدِكَ,بعدك,2,بعد,فَعْل,open_class,wazn_alignment:فَعْل
بَعْدِكُمْ,بعدكم,2,بعد,فَعْل,open_class,wazn_alignment:فَعْل
بَعْضَهَا,بعضها,2,بعض,فَعْل,open_class,wazn_alignment:فَعْل
بَغْيُكُمْ,بغيكم,2,بغي,فَعْل,open_class,wazn_alignment:فَعْل
بَلَاغٌ,بلاغ,2,لوغ,فَاعٍ,open_class,wazn_alignment:فَاعٍ
بَلَاغَاً,بلاغا,2,لوغ,فَالَ,open_class,wazn_alignment:فَالَ
بَلَغَا,بلغا,2,بلغ,فَعَل,open_class,wazn_alignment:فَعَل
بَلَغْتَ,بلغت,2,بلغ,فَعَل,open_class,wazn_alignment:فَعَل
بَلَغْتُ,بلغت,2,بلغ,فَعَل,open_class,wazn_alignment:فَعَل
بَلَوْنَا,بلونا,2,بلو,فَعَلْنَا,open_class,wazn_alignment:فَعَلْنَا
بَلِيغَاً,بليغا,2,بلغ,فَعِيل,open_class,wazn_alignment:فَعِيل
بَلَّغْتَ,بلغت,2,لغت,فَّعْل,open_class,wazn_alignment:فَّعْل
بَنَوْا,بنوا,2,بنا,فَعَوْل,open_class,wazn_alignment:فَعَوْل
